,Year,Month,Time_Day,Country,Activity,Sex,Fatal_Injury,Age
3035,1974,August,Afternoon,Croatia,Unknown,M,Y,21
3036,1974,August,Unknown,Usa,Surfing,M,N,Unknown
3037,1974,July,Unknown,Usa,Free diving,M,N,36
3038,1974,July,Unknown,Usa,Swimming,M,Y,17
3039,1974,July,Unknown,Usa,Adrift after the sinking of the motor yacht princess dianne,M,Y,10
3040,1974,June,Morning,Usa,Swimming,F,N,61
3041,1974,May,Noon,Usa,Free diving,M,N,45
3042,1974,April,Unknown,Brazil,Fishing,M,Y,Unknown
3043,1974,April,Afternoon,South africa,Spearfishing,M,N,22
3044,1974,April,Afternoon,South africa,Standing,M,N,19
3045,1974,April,Unknown,Usa,Swimming,F,N,11
3046,1974,April,Afternoon,South africa,Surfing,M,N,17
3047,1974,March,Afternoon,South africa,Surfing,M,N,21
3048,1974,March,Unknown,South africa,Fishing,Unknown,N,Unknown
3049,1974,February,Evening,South africa,Swimming,M,N,14
3050,1974,February,Evening,South africa,Swimming,M,N,19
3051,1974,February,Unknown,South africa,Fishing,Unknown,N,Unknown
3052,1974,February,Night,South africa,Fishing,Unknown,N,Unknown
3053,1974,January,Unknown,South africa,Sitting,M,N,42
3054,1974,January,Unknown,Australia,Diving,M,Y,26
3055,1974,January,Noon,South africa,Swimming,M,N,33
3056,1974,January,Unknown,Mozambique,Swimming,M,Y,Unknown
3057,1974,January,Unknown,Mozambique,Swimming,M,Y,32
3058,1974,Unknown,Unknown,Australia,Spearfishing,M,N,Unknown
3059,1974,Unknown,Unknown,Croatia,Unknown,Unknown,Y,Unknown
3060,1973,December,Noon,Mozambique,Spearfishing,M,N,41
3061,1973,December,Noon,Mozambique,Swimming,M,Y,20
3062,1973,December,Unknown,Philippines,Swimming,M,Y,19
3063,1973,December,Unknown,Usa,Swimming,M,N,Unknown
3064,1973,December,Afternoon,Mexico,Swimming,M,Y,20
3065,1973,November,Unknown,Australia,Unknown,Unknown,N,Unknown
3066,1973,November,Noon,Usa,Surfing,M,N,13
3067,1973,November,Unknown,Australia,Unknown,Unknown,N,Unknown
3068,1973,Septembrer,Unknown,South africa,Being pulled to shore from wreck of 25 ton fishing vessel alan s,Unknown,Y,Unknown
3069,1973,Septembrer,Noon,Bahamas,Free diving,M,N,11
3070,1973,Septembrer,Unknown,Hong kong,Freedom swimming,M,Y,20
3071,1973,Septembrer,Afternoon,Mexico,Free diving,M,Y,37
3072,1973,Septembrer,Unknown,Egypt,Unknown,M,N,Unknown
3073,1973,August,Unknown,Australia,Unknown,Unknown,Unknown,21
3074,1973,August,Unknown,Australia,Surfing,M,N,16
3075,1973,August,Unknown,Usa,Crabbing spearing crabs ,M,N,17
3076,1973,June,Unknown,Hong kong,Freedom swimming,M,N,Unknown
3077,1973,April,Afternoon,Mexico,Wading,M,Y,45
3078,1973,March,Unknown,Australia,Unknown,M,N,Unknown
3079,1973,March,Morning,Mozambique,Spearfishing,M,Y,28
3080,1973,March,Morning,South africa,Spearfishing,M,N,26
3081,1973,February,Unknown,Mexico,Swimming,Unknown,Y,57
3082,1973,January,Unknown,South africa,Fishing,M,N,Unknown
3083,1973,January,Unknown,Usa,Surfing,M,N,Unknown
3084,1973,Unknown,Unknown,Palau,Scuba diving,M,N,Unknown
3085,1973,Unknown,Unknown,Palau,Scuba diving,M,N,Unknown
3086,1973,Unknown,Morning,South africa,Surfing,M,N,13
3087,1972,December,Noon,South africa,Treading water,M,N,29
3088,1972,December,Afternoon,Mozambique,Swimming,M,N,25
3089,1972,December,Noon,Mexico,Body surfing,M,Y,17
3090,1972,December,Morning,South africa,Swimming,M,N,Unknown
3091,1972,December,Unknown,Australia,Unknown,M,N,Unknown
3092,1972,December,Unknown,Australia,Unknown,Unknown,N,24
3093,1972,December,Unknown,Reunion,Spearfishing,Unknown,Y,Unknown
3094,1972,October,Unknown,Australia,Spearfishing,M,N,24
3095,1972,October,Unknown,Australia,Surfing,M,N,19
3096,1972,October,Unknown,Usa,Scuba diving,M,Y,Unknown
3097,1972,October,Unknown,Usa,Surfing,M,N,17
3098,1972,October,Unknown,New zealand,Swimming,M,N,17
3099,1972,Septembrer,Morning,Usa,Surfing,M,N,Unknown
3100,1972,Septembrer,Unknown,Mozambique,Swimming,F,N,20
3101,1972,August,Evening,Usa,Surfing,M,N,15
3102,1972,August,Unknown,Usa,Spearfishing,M,N,Unknown
3103,1972,August,Unknown,Australia,Diving,M,N,45
3104,1972,July,Unknown,Usa,Diving,Unknown,N,Unknown
3105,1972,June,Unknown,Australia,Unknown,M,Y,Unknown
3106,1972,June,Unknown,Australia,Unknown,M,Y,Unknown
3107,1972,June,Noon,Usa,Surfing,M,N,22
3108,1972,May,Noon,Usa,Free diving,M,N,32
3109,1972,May,Unknown,French polynesia,Spearfishing,M,N,27
3110,1972,April,Unknown,Western samoa,Swimming,M,Y,25
3111,1972,April,Unknown,Australia,Unknown,F,N,Unknown
3112,1972,April,Afternoon,Mozambique,Swimming,M,Y,19
3113,1972,March,Unknown,Pacific ocean ,Fishing,M,N,33
3114,1972,March,Unknown,Usa,Spearfishing,M,N,Unknown
3115,1972,February,Noon,Australia,Surfing,M,N,18
3116,1972,February,Unknown,Australia,Unknown,Unknown,N,Unknown
3117,1972,January,Unknown,South africa,Swimming,M,Y,20
3118,1972,January,Evening,South africa,Sitting in shallows,F,N,30
3119,1972,January,Afternoon,Mozambique,Standing,M,N,24
3120,1972,Unknown,Unknown,France,Swimming,Unknown,N,Unknown
3121,1972,Unknown,Unknown,Marshall islands,Free diving,M,N,Unknown
3122,1971,December,Unknown,Australia,Unknown,Unknown,N,22
3123,1971,December,Noon,South africa,Swimming,F,N,16
3124,1971,December,Unknown,Australia,Unknown,M,Y,20
3125,1971,November,Just before dawn,Hong kong,Freedom swimming,M,N,20
3126,1971,November,Unknown,Australia,Unknown,Unknown,N,20
3127,1971,October,Noon,Usa,Surfing,M,N,18
3128,1971,October,Evening,South africa,Swimming,M,N,25
3129,1971,October,Noon,Usa,Scuba diving,M,N,30
3130,1971,Septembrer,Unknown,Usa,Surfing,Unknown,N,17
3131,1971,Septembrer,Morning,Croatia,Swimming,M,Y,34
3132,1971,Septembrer,Unknown,Australia,Fishing,M,Y,51
3133,1971,August,Noon,Australia,Scuba diving,M,N,26
3134,1971,July,Noon,Usa,Wading,M,N,8
3135,1971,July,Unknown,Usa,Hookah diving submerged ,M,N,Unknown
3136,1971,June,Afternoon,South africa,Surfing,M,N,21
3137,1971,June,Unknown,British isles,Scuba diving,M,N,32
3138,1971,April,Unknown,Kenya,Swimming,M,N,16
3139,1971,April,Noon,South africa,Swimming,M,Y,50
3140,1971,April,Noon,Mexico,Surfing,M,Y,19
3141,1971,April,Unknown,Venezuela,Unknown,M,Y,14
3142,1971,April,Unknown,Venezuela,Unknown,M,Y,66
3143,1971,April,Unknown,Mozambique,Wreck of the 1689 ton portuguese coaster angoche,Unknown,Y,Unknown
3144,1971,March,Morning,New zealand,Surfing,M,N,16
3145,1971,January,Afternoon,Australia,Swimming,M,N,Unknown
3146,1971,Unknown,Unknown,Australia,Surfing,M,N,15
3147,1971,Unknown,Unknown,Iran,Unknown,M,N,Unknown
3148,1971,Unknown,Unknown,Iran,Unknown,M,N,Unknown
3149,1970,December,Afternoon,Mozambique,Fishing,M,Y,18
3150,1970,December,Unknown,Mozambique,Fishing,M,Y,18
3151,1970,December,Evening,Micronesia,Fishing,M,N,Unknown
3152,1970,December,Unknown,Usa,Shipwreck,M,N,41
3153,1970,November,Unknown,Unknown,Unknown,M,N,Unknown
3154,1970,October,Unknown,Usa,Body surfing,M,N,Unknown
3155,1970,October,Unknown,Usa,Surfing,M,N,Unknown
3156,1970,Septembrer,Morning,Micronesia,Diving,M,N,43
3157,1970,Septembrer,Unknown,Palau,Spearfishing,M,N,20
3158,1970,Septembrer,Noon,Usa,Floating on a raft,M,N,18
3159,1970,Septembrer,Unknown,Australia,Unknown,M,N,20
3160,1970,Septembrer,Unknown,Usa,Swimming,M,N,Unknown
3161,1970,Septembrer,Unknown,Usa,Scuba diving,M,N,Unknown
3162,1970,August,Noon,Unknown,Sea disaster,Unknown,Y,Unknown
3163,1970,July,Night,Unknown,Unknown,M,N,Unknown
3164,1970,June,Unknown,Usa,Fishing,M,N,13
3165,1970,June,Afternoon,South africa,Scuba diving,M,N,25
3166,1970,June,Noon,Grenada,Wading,M,Y,16
3167,1970,June,Noon,Grenada,Wading,M,Y,18
3168,1970,June,Unknown,Philippines,Motor launch baby princesa capsized with 22 people on board,Unknown,Y,Unknown
3169,1970,April,Afternoon,Grenada,Swimming,M,Y,14
3170,1970,April,Unknown,Unknown,Freediving,M,N,Unknown
3171,1970,April,Unknown,Solomon islands,Swimming,M,Unknown,Unknown
3172,1970,March,Unknown,Usa,Body surfing,M,Y,Unknown
3173,1970,March,Afternoon,Usa,Wading,M,N,19
3174,1970,February,Unknown,Unknown,Wading,F,N,8
3175,1970,January,Unknown,Mozambique,Swimming,M,N,14
3176,1970,January,Unknown,Mozambique,Swimming,M,N,16
3177,1970,January,Unknown,Mozambique,Swimming,M,N,12
3178,1970,January,Unknown,Mozambique,Swimming,M,N,10
3179,1970,January,Unknown,Egypt,Air disaster,M,Y,Unknown
3180,1970,January,Unknown,Mexico,Swimming,M,N,22
3181,1970,January,Unknown,England,Attempted to return injured shark to the sea,M,N,Unknown
3182,1970,January,Unknown,Papua new guinea,Freediving,M,N,15
3183,1970,Unknown,Unknown,Sri lanka,Spearfishing,M,N,Unknown
3184,1970,Unknown,Unknown,Spain,Spearfishing,M,N,Unknown
3185,1970,Unknown,Unknown,Italy,Fishing,M,N,Unknown
3186,1970,Unknown,Unknown,Croatia,Spearfishing,M,Unknown,Unknown
3187,1970,Unknown,Noon,Iraq,Washing cooking pans,F,N,28
3188,1970,Unknown,Unknown,Iraq,Washing clothes on stairs,F,N,25
3189,1970,Unknown,Noon,Iraq,Swimming,M,Y,35
3190,1970,Unknown,Noon,Iraq,Fishing,M,N,35
3191,1969,November,Noon,Australia,Swimming,M,N,15
3192,1969,November,Unknown,Usa,Scuba diving,M,N,Unknown
3193,1969,November,Unknown,Australia,Unknown,M,N,27
3194,1969,October,Morning,Usa,Diving,M,N,Unknown
3195,1969,Septembrer,Noon,Usa,Free diving,M,N,53
3196,1969,August,Noon,Usa,Floating on his back,M,N,Unknown
3197,1969,August,Unknown,Usa,Fishing,M,N,28
3198,1969,August,Morning,Usa,Surfing,M,N,15
3199,1969,August,Afternoon,Usa,Body surfing,M,N,13
3200,1969,August,Unknown,Unknown,Unknown,M,N,25
3201,1969,July,Unknown,England,Unknown,M,N,Unknown
3202,1969,July,Afternoon,Usa,Unknown,M,N,13
3203,1969,July,Noon,Usa,Freediving for abalone at surface ,M,N,Unknown
3204,1969,June,AfternoonNight,Usa,Wading,M,Unknown,22
3205,1969,June,Morning,Jamaica,Diving,M,N,27
3206,1969,June,Evening,Usa,Wading,M,N,8
3207,1969,May,Evening,Usa,Surf fishing,M,N,Unknown
3208,1969,May,Noon,Usa,Diving,M,N,23
3209,1969,May,Afternoon,Dominican republic,Surfing,M,Unknown,18
3210,1969,May,Unknown,Australia,Unknown,Unknown,N,Unknown
3211,1969,April,Unknown,Australia,Netting pilchards,M,N,Unknown
3212,1969,April,Unknown,Usa,Fishing,M,N,Unknown
3213,1969,March,Unknown,Australia,Unknown,M,N,65
3214,1969,March,Afternoon,Usa,Surfing,M,N,16
3215,1969,February,Daytime,Australia,Fishing,M,N,49
3216,1969,February,Unknown,Australia,Hard hat diving,M,Unknown,52
3217,1969,January,Morning,Australia,Freediving,M,N,21
3218,1969,January,Unknown,Australia,Unknown,M,N,Unknown
3219,1969,Unknown,Unknown,Bahamas,Sight seeing,Unknown,N,Unknown
3220,1968,December,Unknown,South africa,Freediving,M,N,Unknown
3221,1968,December,Morning,Australia,Feeding mullet to sharks,M,N,27
3222,1968,December,Afternoon,New zealand,Surfing,M,N,17
3223,1968,December,Unknown,Australia,Unknown,M,N,Unknown
3224,1968,December,Unknown,South africa,Spearfishing,M,N,28
3225,1968,December,Unknown,South africa,Unknown,M,N,30
3226,1968,November,Unknown,South africa,Fishing,M,N,22
3227,1968,November,Afternoon,Australia,Unknown,M,N,16
3228,1968,October,Evening,Bahamas,Unknown,M,N,Unknown
3229,1968,October,Unknown,Usa,Spearfishing,M,N,Unknown
3230,1968,October,Unknown,Philippines,Sinking of the ferryboat dumaguete ,Unknown,N,Unknown
3231,1968,Septembrer,Noon,Usa,Surfing,Unknown,Unknown,Unknown
3232,1968,Septembrer,Morning,New zealand,Spearfishing,M,Y,24
3233,1968,August,Afternoon,Usa,Playing with a frisbee in the shallows,Unknown,N,9
3234,1968,August,Afternoon,Usa,Standing,M,N,15
3235,1968,August,Unknown,French polynesia,Swimming,M,N,12
3236,1968,August,Morning,Malaysia,Leaving the water,Unknown,N,41
3237,1968,August,Morning,Columbia,Dynamite fishing,M,N,18
3238,1968,July,Noon,Usa,Free diving,M,N,25
3239,1968,July,Noon,Usa,Wading,M,N,33
3240,1968,July,Noon,Usa,Spearfishing,M,N,33
3241,1968,July,Unknown,Bahamas,Small boat with 2 men onboard hit a submerged coral formation men began swimming to shore,M,Y,Unknown
3242,1968,July,Noon,Mexico,Unknown,M,N,43
3243,1968,June,Unknown,Bahamas,Spearfishing,M,N,17
3244,1968,June,Morning,Usa,Clamming,M,N,17
3245,1968,June,Unknown,England,Unknown,M,N,Unknown
3246,1968,May,Unknown,Tanzania,Schooner sank during a storm,Unknown,Y,Unknown
3247,1968,May,Unknown,Papua new guinea,Standing,M,N,17
3248,1968,April,Noon,Usa,Wading,M,N,63
3249,1968,April,Noon,Usa,Unknown,M,N,10
3250,1968,April,Unknown,Australia,Diving,M,N,21
3251,1968,April,Unknown,Papua new guinea,Swimming,M,Y,7
3252,1968,April,Morning,Australia,Unknown,M,N,47
3253,1968,March,Noon,South africa,Wading,M,N,35
3254,1968,March,Noon,Usa,Surfing,M,N,20
3255,1968,March,Night,Usa,Treading water,M,N,28
3256,1968,February,Noon,Usa,Surfing,M,N,17
3257,1968,February,Afternoon,Australia,Swimming,F,N,14
3258,1968,February,Unknown,New zealand,Picking up shark by the tail,F,N,Unknown
3259,1968,February,Afternoon,Australia,Spearfishing,M,N,26
3260,1968,February,Unknown,Australia,Unknown,Unknown,N,Unknown
3261,1968,February,Unknown,Mozambique,Diving,Unknown,N,24
3262,1968,January,Afternoon,Papua new guinea,Swimming,Unknown,Y,13
3263,1968,Unknown,Unknown,Costa rica,Swimming,M,Y,Unknown
3264,1968,Unknown,Noon,Usa,Diving,Unknown,N,Unknown
3265,1968,Unknown,Afternoon,Usa,Surfing,Unknown,Unknown,Unknown
3266,1967,December,Noon,South africa,Surfing,M,N,22
3267,1967,December,Unknown,Papua new guinea,Spearfishing,M,N,32
3268,1967,December,Morning,Fiji,Unknown,M,N,27
3269,1967,December,A m ,Australia,Swimming,M,Y,59
3270,1967,December,Unknown,Usa,Unknown,M,N,Unknown
3271,1967,November,Unknown,Australia,Freediving,M,N,15
3272,1967,November,Unknown,Australia,Unknown,M,N,18
3273,1967,November,Morning,Fiji,Freediving,M,N,21
3274,1967,November,Unknown,Philippines,Sinking of the m v mindoro during a typhoon,Unknown,Y,Unknown
3275,1967,November,Unknown,South africa,Unknown,F,Y,Unknown
3276,1967,October,Unknown,Mexico,Swimming,Unknown,Y,Unknown
3277,1967,October,Afternoon,Usa,Standing,M,N,19
3278,1967,October,Unknown,Tonga,Swimming,M,N,17
3279,1967,Septembrer,Unknown,Usa,Boat capsized between o ahu  molokai,M,Y,Unknown
3280,1967,Septembrer,Unknown,Italy,Scuba diving,M,Unknown,21
3281,1967,Septembrer,Unknown,Papua new guinea,Diving,Unknown,Unknown,Unknown
3282,1967,Septembrer,Noon,Usa,Spearfishing,Unknown,N,Unknown
3283,1967,Septembrer,Unknown,Papua new guinea,Spearfishing,M,Y,Unknown
3284,1967,Septembrer,Unknown,Papua new guinea,Spearfishing,M,Y,23
3285,1967,August,Noon,Usa,Pulling shark from the water,M,N,24
3286,1967,August,Noon,Japan,Unknown,M,Y,19
3287,1967,August,Unknown,Italy,Spearfishing,M,N,Unknown
3288,1967,August,Noon,Australia,Spearfishing,M,Y,23
3289,1967,August,Afternoon,Bermuda,Floating,F,N,19
3290,1967,August,Unknown,Columbia,Unknown,M,N,Unknown
3291,1967,August,Night,Australia,Anti sabotage night dive exercise alongside destroyer scuba diving ,M,Y,19
3292,1967,August,Noon,Usa,Spearfishing,M,N,15
3293,1967,August,Afternoon,Bahamas,Photographing sharks underwater using scuba,M,N,41
3294,1967,August,Night,Senegal,Beach seine netting,M,N,Unknown
3295,1967,July,Noon,Usa,Snorkeling,M,N,20
3296,1967,July,Noon,Turkey,Spearfishing,M,Y,36
3297,1967,July,Afternoon,Usa,Surfing,M,N,18
3298,1967,June,Afternoon,Usa,Spearfishing,M,N,26
3299,1967,June,Unknown,Italy,Fishing,M,N,Unknown
3300,1967,May,Morning,Australia,Unknown,M,N,30
3301,1967,May,Noon,Australia,Feeding a shark,M,N,22
3302,1967,April,Unknown,United kingdom,Fishing,M,N,60
3303,1967,March,Noon,New zealand,Freediving,M,N,21
3304,1967,March,Morning,South africa,Spearfishing,M,N,32
3305,1967,March,Afternoon,Australia,Spearfishing,M,N,36
3306,1967,March,Unknown,Australia,Vehicle plunged over cliff into the water,Unknown,Y,Unknown
3307,1967,March,Evening,New zealand,Lifesaving drill,M,Y,21
3308,1967,March,Unknown,Papua new guinea,Unknown,M,N,14
3309,1967,February,Noon,Mexico,The shrimper loless maurine capsized in heavy seas  the men were swimming ashore ,M,Y,Unknown
3310,1967,January,Unknown,South africa,Fishing,Unknown,N,Unknown
3311,1967,January,Unknown,South africa,Spearfishing,M,N,Unknown
3312,1967,January,Unknown,Mozambique,Swimming,M,N,31
3313,1967,January,Unknown,Australia,Splashing,M,N,15
3314,1966,December,Unknown,Australia,Fishing,M,N,30
3315,1966,December,Unknown,Australia,Spearfishing,M,N,29
3316,1966,December,Unknown,Australia,Spearfishing,M,N,19
3317,1966,December,Noon,Singapore,Wading,M,N,39
3318,1966,December,Unknown,Australia,Spearfishing,M,N,29
3319,1966,November,Unknown,Thailand,Unknown,Unknown,Unknown,28
3320,1966,November,Unknown,Papua new guinea,A father bathing his smallest daughter when the shark bumped her out of his arms and carried her into deep water,F,Y,9
3321,1966,October,Morning,Papua new guinea,Swimming,F,Y,13
3322,1966,October,Morning,Papua new guinea,Bathing,F,Y,8
3323,1966,Septembrer,Afternoon,Australia,Free diving,M,N,32
3324,1966,Septembrer,Unknown,Usa,Fishing,M,N,20
3325,1966,Septembrer,Unknown,Australia,Spearfishing,M,N,Unknown
3326,1966,Septembrer,Afternoon,Australia,Spearfishing,M,Unknown,Unknown
3327,1966,Septembrer,Noon,Australia,Spearfishing,M,N,43
3328,1966,Septembrer,Unknown,Usa,Hunting crayfish ,M,N,14
3329,1966,Septembrer,Unknown,Bahamas,Diving,M,N,Unknown
3330,1966,August,Unknown,Australia,Unknown,M,N,Unknown
3331,1966,August,Unknown,South africa,Netting sharks,M,N,Unknown
3332,1966,August,Afternoon,Bahamas,Snorkeling,F,N,18
3333,1966,August,Day,New britain,Swimming,F,Y,13
3334,1966,August,Day,New britain,Diving,F,Y,9
3335,1966,August,Unknown,Croatia,Swimming,M,Y,33
3336,1966,August,Afternoon,Taiwan,Lobster diving using scuba,M,N,Unknown
3337,1966,August,Unknown,Italy,Attacked shark with fists,M,N,21
3338,1966,August,Afternoon,Usa,Spearfishing,M,N,26
3339,1966,August,Afternoon,Usa,Wading,M,N,8
3340,1966,July,Unknown,Usa,Diving,M,N,16
3341,1966,July,Afternoon,Usa,Killing a shark,M,N,34
3342,1966,July,Afternoon,Usa,Fishing,M,N,14
3343,1966,July,Unknown,Taiwan,Swimming,M,Y,20
3344,1966,July,Unknown,Papua new guinea,Swimming,F,Y,25
3345,1966,July,Morning,Usa,Free diving,M,N,46
3346,1966,July,Unknown,Caribbean sea,Unknown,Unknown,N,Unknown
3347,1966,June,Afternoon,Usa,Clamming,M,N,15
3348,1966,June,Morning,Usa,Fishing,M,N,18
3349,1966,June,Afternoon,Usa,Swimming,M,N,18
3350,1966,June,Noon,French polynesia,Fishing,M,N,Unknown
3351,1966,May,Night,Australia,Sinking of the dredge world atlas,M,Y,40
3352,1966,May,Night,Australia,Fishing,M,N,Unknown
3353,1966,May,Dark,Australia,Shipwreck,M,Y,38
3354,1966,May,Noon,Usa,Spearfishing,M,N,24
3355,1966,May,Unknown,Philippines,The passenger ship pioneer cebu capsized  sank in typhoon irma,M,Y,Unknown
3356,1966,April,Afternoon,Usa,Swimming,M,N,25
3357,1966,April,Unknown,Australia,Overturned skiff,M,N,Unknown
3358,1966,March,Unknown,Australia,Fishing,Unknown,N,Unknown
3359,1966,March,Unknown,Sudan,The world liberty and the tanker mosli collided the halcyon breeze sent a lifeboat to the rescue but it was smashed throwing 6 men in the water ,M,Y,Unknown
